"policy_id","adopted_year","state_id"
"stplnb",1935,"CT"
"strikes",1994,"CT"
"sundayban",1998,"CT"
"syringe",1992,"CT"
"taxcom",1901,"CT"
"teacelm",1940,"CT"
"teacsec",1922,"CT"
"telgrareg",1846,"CT"
"tels",1991,"CT"
"testamentaryadditionstotrustsact",1994,"CT"
"threestrikes",1994,"CT"
"timelim",1995,"CT"
"todsecurityregistrationact",1997,"CT"
"tradesecretsact",1983,"CT"
"transboundarypollutionreciprocalaccessact",1992,"CT"
"transferstominorsact",1995,"CT"
"trap",1995,"CT"
"trap_hosp",1974,"CT"
"trap_lic",1979,"CT"
"truthsent",1996,"CT"
"tu_decent",1991,"CT"
"u_record_sys",1988,"CT"
"uccarticle1generalprovisions2001",2005,"CT"
"uccarticle2aleases19871990",2002,"CT"
"uccarticle3negotiableinstruments1990",1991,"CT"
"uccarticle4afundstransfers1989",1990,"CT"
"uccarticle5lettersofcredit1995",1996,"CT"
"uccarticle6bulksales1989",1993,"CT"
"uccarticle7documentsoftitle2003",2004,"CT"
"uccarticle8investmentsecurities1994",1997,"CT"
"uccarticle9amendments",2003,"CT"
"uccarticle9amendments2010",2011,"CT"
"uccarticle9securedtransactions1998",2001,"CT"
"unionlimits",1992,"CT"
"unswornforeigndeclarationsact2008",2010,"CT"
"urbrenen",1949,"CT"
"utreg",1853,"CT"
"viccomp",1978,"CT"
"vicrtsamd",1996,"CT"
"victimnotif",1991,"CT"
"victimnotification",1991,"CT"
"victimrights",1996,"CT"
"voterid",1993,"CT"
"w_educ_mom_silentmandator",1975,"CT"
"w_envir_solar_taxcredit_loca",1977,"CT"
"w_envir_solar_taxcredit_stat",2008,"CT"
"w_environment_endangered_specie",1989,"CT"
"w_gayright_publi_accom_genderi",2011,"CT"
"w_gayrights_employment_discrimi",1991,"CT"
"w_gayrights_public_accomodation",1991,"CT"
"w_guncontrol_registration_requi",1990,"CT"
"w_race_disc_public_accommodatio",1884,"CT"
"welfagy",1873,"CT"
"willsrecognitionact",1987,"CT"
"witnessint",1999,"CT"
"witnessintimidation",1999,"CT"
"wmd",2002,"CT"
"workcom",1914,"CT"
"zerotol",1995,"CT"
"zerotoleranceapis",1996,"CT"
"zerotolerancelaw",1996,"CT"
"aboldeapen",1958,"DE"
"aborparn",1996,"DE"
"aborpreroe",1969,"DE"
"abortion_consent_1973_199",1979,"DE"
"abortion_consent_1992_201",1992,"DE"
"abortion_reform_prero",1969,"DE"
"acctlic",1913,"DE"
"adc",1936,"DE"
"adultguardianshipandprotectiveproceedingsjurisdictionact",2008,"DE"
"advertban",2001,"DE"
"afdc_u",1962,"DE"
"aging",1987,"DE"
"agreementondetainers",1969,"DE"
"agreementonqualificationsofeducationalpersonnel",1969,"DE"
"aidperm",1950,"DE"
"airpol",1957,"DE"
"alcbevcon",1935,"DE"
"alctreat",1948,"DE"
"allpass_seatbelt",1992,"DE"
"amber",2003,"DE"
"anim_cruel_felonfirs",1994,"DE"
"animcruel",1994,"DE"
"antiage",1960,"DE"
"antibully",2007,"DE"
"antistalk",1992,"DE"
"anyid2",1996,"DE"
"apology",2006,"DE"
"appalachianstateslow_levelradioactivewastecompact",1986,"DE"
"arbitrationact1956",1976,"DE"
"archlic",1933,"DE"
"athleteagentsact",2001,"DE"
"atlanticstatesmarinefisheriescompact",1941,"DE"
"attendanceofoutofstatewitnesses",1937,"DE"
"ausbalsys",1891,"DE"
"autoreg",1905,"DE"
"autosaf",1963,"DE"
"banfaninc",1998,"DE"
"bangag",1996,"DE"
"barbanstate",2003,"DE"
"bikehelmet",1996,"DE"
"bldstds_yearadopted",2004,"DE"
"blind",1945,"DE"
"boehmke_snrpres",1999,"DE"
"boh",1879,"DE"
"bootcamp",1999,"DE"
"bottle",1982,"DE"
"bradycamp",1994,"DE"
"breastfeed",1997,"DE"
"broadcom",1994,"DE"
"budgstd",1917,"DE"
"buildingcode",1953,"DE"
"candlim",1992,"DE"
"cappun",1974,"DE"
"ccreceipt",2003,"DE"
"cctheft",1973,"DE"
"chartersch",1995,"DE"
"childabu",1965,"DE"
"childabuse",1965,"DE"
"childcustodyjurisdictionandenforcementact",1976,"DE"
"childlab",1914,"DE"
"childrest",1982,"DE"
"childseat",1982,"DE"
"chirolic",1937,"DE"
"cigtax",1949,"DE"
"citzon",1923,"DE"
"civildefenseanddisastercompact",1951,"DE"
"colcanscr",2000,"DE"
"collegesavings",1998,"DE"
"commercialcasino",1994,"DE"
"commoninterestownershipact2008",2009,"DE"
"compactforeducation",1966,"DE"
"compactonadoptionandmedicalassistance",1985,"DE"
"compactonmentalhealth",1962,"DE"
"compactonplacementofchildren",1969,"DE"
"compcrime",1984,"DE"
"compsch",1907,"DE"
"comsrv12",1994,"DE"
"conacchwy",1945,"DE"
"conservationeasementact",1996,"DE"
"continsurance",2000,"DE"
"contr_eq",2000,"DE"
"contrains",2000,"DE"
"controlledsubstancesact",1972,"DE"
"corporlimits",1992,"DE"
"correct",1989,"DE"
"cpban",2000,"DE"
"credfreez",2005,"DE"
"crimeviccomp",1974,"DE"
"deathpen",1974,"DE"
"debt_managementservicesact2005",2006,"DE"
"declaratoryjudgmentsact",1981,"DE"
"delawareriverbasincompact",1961,"DE"
"denlic",1885,"DE"
"determinationofdeathact",1986,"DE"
"dirprim",1903,"DE"
"disclaimerofpropertyinterestsact",2006,"DE"
"dnafelon",2002,"DE"
"dnaforexon",2000,"DE"
"driverlicensecompact",1964,"DE"
"drugs_boehmke_statrapag",1988,"DE"
"drugs_medical_marijuan",2011,"DE"
"drugs_smoking_ban_restaurant",2003,"DE"
"drugs_smoking_ban_workplace",2003,"DE"
"dui",2004,"DE"
"durablepowerofattorney",1982,"DE"
"earned_income_taxcredi",2006,"DE"
"econdev",1992,"DE"
"education",1989,"DE"
"education_corporal_punishment_b",2003,"DE"
"education_teacher_cert_elementa",1934,"DE"
"edutv",1964,"DE"
"elecdereg",1999,"DE"
"electroniclegalmaterialact",2014,"DE"
"electronictransactionsact",2000,"DE"
"emergencymanagementassistancecompact",1996,"DE"
"enforcementofforeignjudgmentsact",1986,"DE"
"englic",1941,"DE"
"enterzone",1985,"DE"
"environment_air_pollution_contr",1966,"DE"
"environment_bottlebil",1982,"DE"
"environment_ghg_ca",2006,"DE"
"environment_publicbenefit_fund",1999,"DE"
"environmentalcovenantsact",2005,"DE"
"estate_ta",2009,"DE"
"expsta",1888,"DE"
"facsimilesignaturesofpublicofficials",1958,"DE"
"fairemp",1960,"DE"
"fairtrade",1935,"DE"
"famcap",1995,"DE"
"famlim",1992,"DE"
"federallienregistrationact",1996,"DE"
"fiduciaryaccesstodigitalassetsact2014",2014,"DE"
"fish",1881,"DE"
"foia",1977,"DE"
"foreign_countrymoneyjudgmentsrecognitionact",2011,"DE"
"foreignmoneyclaimsact",1997,"DE"
"foreignmoneyjudgmentsrecognitionact",1997,"DE"
"forest",1909,"DE"
"fraudulenttransferact1984",1996,"DE"
"fundslife",1986,"DE"
"fundslifehea",1994,"DE"
"furlough",1976,"DE"
"furprog",1976,"DE"
"gambling_lottery_adoptio",1975,"DE"
"gastax",1923,"DE"
"gay_employment_discrim_genderi",2013,"DE"
"gayhate",1997,"DE"
"gaymarban",1996,"DE"
"gayrights_ban_sodom",1962,"DE"
"gayrights_hatecrime",2001,"DE"
"gdl",1999,"DE"
"gender_disc_laws_post196",1971,"DE"
"genderrights_era_ratificatio",1972,"DE"
"genderrights_nofault_divorc",1968,"DE"
"giexorder",2009,"DE"
"gilaw",2013,"DE"
"goodsam911",2013,"DE"
"grandvist",1977,"DE"
"guncontrl_bc_private_rifl",2013,"DE"
"guncontrol_licenses_dealer",1935,"DE"
"hatecrimes",2001,"DE"
"hazing",1999,"DE"
"health",1987,"DE"
"health_caredecisionsact",1996,"DE"
"helmetlaw_17",1980,"DE"
"higissue",1992,"DE"
"higrenew",1991,"DE"
"hiport",1992,"DE"
"hiprecon",1992,"DE"
"humantraffic",2007,"DE"
"humrel",1962,"DE"
"hwyagen",1917,"DE"
"identitytheft",2000,"DE"
"idtheft",2000,"DE"
"imcontsub",1989,"DE"
"imitcontsub",1989,"DE"
"inctax",1917,"DE"
"indlimit",1992,"DE"
"infanthear",2005,"DE"
"infconsent",1979,"DE"
"insandefref",1982,"DE"
"insanity",1982,"DE"
"inst_tu_vet",2009,"DE"
"interstatecompactforadultoffendersupervision",2003,"DE"
"interstatecompactforjuveniles",1963,"DE"
"interstatecompactonadoptionandmedicalassistance",1985,"DE"
"interstatecompactoneducationalopportunityformilitarychildren",2008,"DE"
"interstatecompactonlicensureofparticipantsinhorseracingwithpari_mutuelwagering",2002,"DE"
"interstatecompactonmentallydisorderedoffenders",1970,"DE"
"interstatecorrectionscompact",1969,"DE"
"interstatedepositionsanddiscoveryact",2010,"DE"
"interstateenforcementofdomesticviolenceprotectionordersact",2002,"DE"
"interstatefamilysupportact19921996",1994,"DE"
"interstatefamilysupportact2001",2005,"DE"
"interstatefamilysupportactamendments2008",2015,"DE"
"juvct",1911,"DE"
"juvisup",1963,"DE"
"kidhelmet",1996,"DE"
"labor_age_discriminatio",1960,"DE"
"labor_collective_bargaining_sta",1966,"DE"
"labor_collective_bargaining_tea",1970,"DE"
"labor_minimumwage_me",1965,"DE"
"labor_minwage_abovefe",1999,"DE"
"labor_prevailing_wage_la",1962,"DE"
"labor_right_to_wor",1947,"DE"
"labor_state_ada_accomodat",1988,"DE"
"labor_state_retirement_syste",1946,"DE"
"legpre",1945,"DE"
"legresea",1945,"DE"
"lemon",1983,"DE"
"libext",1901,"DE"
"licenseplate",2010,"DE"
"licenses_accountant",1913,"DE"
"limitedpartnership1976",1983,"DE"
"limitedpartnershipact1916",1973,"DE"
"livingwill",1982,"DE"
"lott",1975,"DE"
"mailreg",1976,"DE"
"managementofinstitutionalfundsact",1974,"DE"
"manclin",2001,"DE"
"medicaid_stateadoptio",1966,"DE"
"meganslaw",1994,"DE"
"merit",1938,"DE"
"middleatlanticforestfireprotectioncompact",1955,"DE"
"miglab",1957,"DE"
"minwage",1965,"DE"
"mlda21",1984,"DE"
"mntlhlth",1962,"DE"
"modelstateadministrativeprocedureact1981",1968,"DE"
"mothersaid",1917,"DE"
"mothpen",1917,"DE"
"motorhelm",1968,"DE"
"motorvoter",1995,"DE"
"mprisdm",1994,"DE"
"multistatelotteryagreement",1991,"DE"
"natreso",1989,"DE"
"netmeter_yearadopted",1999,"DE"
"notarialacts1982",1984,"DE"
"nrmlsch",1866,"DE"
"nrslic",1909,"DE"
"offwmh",2001,"DE"
"oldagea",1936,"DE"
"parentageact",2003,"DE"
"parksys",1927,"DE"
"parnotific",1995,"DE"
"parolesup",1937,"DE"
"partnershipact1997lastamended2013",1999,"DE"
"pestcomp",1969,"DE"
"pharmlic",1883,"DE"
"physreq",1987,"DE"
"postdna",2000,"DE"
"preconvictdays",1983,"DE"
"premaritalagreementact",1996,"DE"
"preventionofandremediesforhumantrafficking",2014,"DE"
"primaryenforce_all",2003,"DE"
"primseat",2003,"DE"
"principalandincomeact2000",2009,"DE"
"principalandincomeamendments2008",2009,"DE"
"prob",1951,"DE"
"prudentmanagementofinstitutionalfundsact",2007,"DE"
"pubbenefits_yearadopted",1999,"DE"
"pubbrefeed",1997,"DE"
"pubhouen",1934,"DE"
"r_d_tax_credit",2000,"DE"
"race_fair_employmen",1965,"DE"
"rackact",1986,"DE"
"realest",1927,"DE"
"realpropertyelectronicrecordingact",2005,"DE"
"recognitionandenforcementofcanadiandomestic_violenceprotectionorders",2016,"DE"
"refuseserv",1987,"DE"
"regulation_bicycle_helmet",1996,"DE"
"regulation_boehmke_grandvis",1977,"DE"
"regulation_boehmke_livingwil",1982,"DE"
"regulation_boehmke_shiel",1973,"DE"
"regulation_forced_sterlization",1945,"DE"
"regulation_hate_crime",1995,"DE"
"regulation_mandatory_car_insura",1972,"DE"
"regulation_mandatory_seatbelt",1992,"DE"
"regulation_motorcycle_helmet",1968,"DE"
"regulation_sedition_law",1953,"DE"
"regulation_utility_jurisdictio",1949,"DE"
"regulations_lemonla",1983,"DE"
"renewenergy",2005,"DE"
"repsodomy",1973,"DE"
"restaurantbanstate",2003,"DE"
"restruct",1999,"DE"
"retstate",1946,"DE"
"revenue",1989,"DE"
"reviseduniformunclaimedpropertyact",2017,"DE"
"rico",1986,"DE"
"rightdie",1980,"DE"
"roadshwy",1903,"DE"
"rps_yearadopted",2005,"DE"
"rulesofevidence1974",1980,"DE"
"sals",1955,"DE"
"salvia",2006,"DE"
"savingplan",1997,"DE"
"sdce",2006,"DE"
"shield",1953,"DE"
"slains",1915,"DE"
"smokeban",2002,"DE"
"snrpresc",1999,"DE"
"soexorder",2000,"DE"
"soil",1943,"DE"
"solaw",2009,"DE"
"sonofsam",1980,"DE"
"sonsam",1980,"DE"
"southernregionaleducationcompact",1998,"DE"
"stalking",1992,"DE"
"stateptr",1923,"DE"
"statrapage",1988,"DE"
"statrape",1988,"DE"
"stplnb",1943,"DE"
"sundayban",1998,"DE"
"taxcom",1921,"DE"
"teacelm",1934,"DE"
"teacsec",1921,"DE"
"telgrareg",1852,"DE"
"tels",1978,"DE"
"testamentaryadditionstotrustsact",1988,"DE"
"timelim",1995,"DE"
"todsecurityregistrationact",1996,"DE"
"tradesecretsact",1982,"DE"
"transferstominorsact",1996,"DE"
"truthsent",1990,"DE"
"u_record_sys",2008,"DE"
"uccarticle1generalprovisions2001",2004,"DE"
"uccarticle2aleases19871990",1992,"DE"
"uccarticle3negotiableinstruments1990",1995,"DE"
"uccarticle4aamendments2012",2016,"DE"
"uccarticle4afundstransfers1989",1992,"DE"
"uccarticle5lettersofcredit1995",1998,"DE"
"uccarticle6bulksales1989",1996,"DE"
"uccarticle7documentsoftitle2003",2004,"DE"
"uccarticle8investmentsecurities1994",1997,"DE"
"uccarticle9amendments",1982,"DE"
"uccarticle9amendments2010",2013,"DE"
"uccarticle9securedtransactions1998",2000,"DE"
"unincorporatednonprofitassociationact19921996",1997,"DE"
"unionlimits",1992,"DE"
"unswornforeigndeclarationsact2008",2010,"DE"
"urbrenen",1951,"DE"
"viccomp",1974,"DE"
"victimnotif",1996,"DE"
"victimnotification",1996,"DE"
"voterid",1996,"DE"
"w_abortion_parental_notice_1983",1995,"DE"
"w_educ_mom_silentmandator",1971,"DE"
"w_educ_mom_silentpermis",1985,"DE"
"w_environment_endangered_specie",2007,"DE"
"w_gayright_publi_accom_genderi",2013,"DE"
"w_gayrights_employment_discrimi",2009,"DE"
"w_gayrights_public_accomodation",2009,"DE"
"w_guncontrl_bc_dealer_handgu",1990,"DE"
"w_race_disc_public_accommodatio",1963,"DE"
"waiting",1979,"DE"
"welfagy",1919,"DE"
"wildlifeviolatorcompact",2013,"DE"
"willsrecognitionact",1997,"DE"
"witnessint",1982,"DE"
"wk20via",1973,"DE"
"workcom",1918,"DE"
"worksitebanstate",2003,"DE"
"zerotol",1995,"DE"
"zerotoleranceapis",1995,"DE"
"zerotolerancelaw",1996,"DE"
"aborpreroe",1972,"FL"
"abortion_consent_1992_201",2006,"FL"
"abortion_reform_prero",1972,"FL"
"absvot",1998,"FL"
"acctlic",1951,"FL"
"adawork",1956,"FL"
"adc",1938,"FL"
"adcom",1925,"FL"
"agreementondetainers",1973,"FL"
"agreementonqualificationsofeducationalpersonnel",1969,"FL"
"aidperm",1955,"FL"
"airpol",1957,"FL"
"alcbevcon",1941,"FL"
"alctreat",1953,"FL"
"amber",2000,"FL"
"anatomicalgift1968",1970,"FL"
"anim_cruel_felonfirs",1989,"FL"
"animcruel",1989,"FL"
"antibully",2008,"FL"
"antistalk",1992,"FL"
"anyid2",1977,"FL"
"anyphotoid2",1998,"FL"
"apology",2001,"FL"
"arbitrationact2000",2013,"FL"
"archlic",1915,"FL"
"arts",1960,"FL"
"athleteagentsact",2002,"FL"
"atlanticstatesmarinefisheriescompact",1941,"FL"
"attendanceofoutofstatewitnesses",1941,"FL"
"ausbalsys",1895,"FL"
"autism",2008,"FL"
"autoreg",1905,"FL"
"autosaf",1963,"FL"
"banfaninc",1996,"FL"
"bangag",1996,"FL"
"beaulic",1935,"FL"
"bikehelmet",1997,"FL"
"bldstds_yearadopted",2007,"FL"
"blind",1937,"FL"
"boehmke_snrpres",2000,"FL"
"boh",1889,"FL"
"bootcamp",1994,"FL"
"bradycamp",1989,"FL"
"breastfeed",1993,"FL"
"broadcom",1995,"FL"
"budgstd",1921,"FL"
"buildingcode",1998,"FL"
"candlim",1994,"FL"
"cappun",1972,"FL"
"ccb",2001,"FL"
"ccreceipt",2002,"FL"
"cctheft",1967,"FL"
"cent",2001,"FL"
"chartersch",1996,"FL"
"childabductionprevention",2010,"FL"
"childabu",1963,"FL"
"childabuse",1963,"FL"
"childcustodyjurisdictionandenforcementact",1977,"FL"
"childlab",1914,"FL"
"childpornography",1983,"FL"
"childrest",1982,"FL"
"childseat",1982,"FL"
"chirolic",1919,"FL"
"cigtax",1943,"FL"
"citzon",1923,"FL"
"cogrowman",1985,"FL"
"collaborativelawact",2016,"FL"
"collegesavings",2002,"FL"
"comage",1955,"FL"
"commercialcasino",2006,"FL"
"compactforeducation",1967,"FL"
"compactonadoptionandmedicalassistance",2002,"FL"
"compactonmentalhealth",1971,"FL"
"compactonplacementofchildren",1974,"FL"
"compcrime",1978,"FL"
"compsch",1915,"FL"
"comsrv12",1982,"FL"
"conacchwy",1943,"FL"
"concealedcarry",1987,"FL"
"consgsoil",1945,"FL"
"const_protect",1989,"FL"
"corporateeff_yearadopted",2006,"FL"
"corporlimits",1992,"FL"
"correct",1991,"FL"
"cpban",1983,"FL"
"credfreez",2006,"FL"
"crimeviccomp",1977,"FL"
"damagereduce",1986,"FL"
"damremov",1987,"FL"
"deathpen",1972,"FL"
"debtlim",1885,"FL"
"deceptivetradepracticesact1964",1968,"FL"
"declaratoryjudgmentsact",1943,"FL"
"denlic",1887,"FL"
"dev_s3",2009,"FL"
"dev_s4",2000,"FL"
"dev_s7",2008,"FL"
"dirdem",1972,"FL"
"dirprim",1901,"FL"
"disclaimerofpropertyinterestsact",2005,"FL"
"dispositionofcommunitypropertyrightsatdeathact1971",1992,"FL"
"dnafelon",2001,"FL"
"dnaforexon",2001,"FL"
"driverlicensecompact",1967,"FL"
"drugs_boehmke_statrapag",1996,"FL"
"drugs_smoking_ban_restaurant",2003,"FL"
"drugs_smoking_ban_workplace",2003,"FL"
"drugtest",1990,"FL"
"dual_enroll",1979,"FL"
"dui",1993,"FL"
"dui08",1994,"FL"
"dwireform",1993,"FL"
"econdev",1986,"FL"
"education_teacher_cert_elementa",1951,"FL"
"education_teacher_cert_h",1951,"FL"
"edutv",1957,"FL"
"electronictransactionsact",2000,"FL"
"emergencymanagementassistancecompact",1996,"FL"
"eminentscholar",2006,"FL"
"enforcementofforeignjudgmentsact",1984,"FL"
"englic",1917,"FL"
"engonly",1988,"FL"
"enterzone",1981,"FL"
"environ",1987,"FL"
"environment_air_pollution_contr",1957,"FL"
"environment_ca_car_emissions_st",2007,"FL"
"expsta",1888,"FL"
"facsimilesignaturesofpublicofficials",1963,"FL"
"fairtrade",1937,"FL"
"famcap",1995,"FL"
"famlim",1992,"FL"
"federallienregistrationact",1992,"FL"
"fetaldispos",1990,"FL"
"fetalhomic",2005,"FL"
"fiduciaryaccesstodigitalassetsactrevised2015",2016,"FL"
"filmtaxcredit",2004,"FL"
"foia",1995,"FL"
"foreignmoneyjudgmentsrecognitionact",1994,"FL"
"forest",1927,"FL"
"fraudulenttransferact1984",1987,"FL"
"frontpass_seatbelt",1986,"FL"
"fundslife",1986,"FL"
"fundslifehea",1994,"FL"
"furlough",1969,"FL"
"gambling_casino",2006,"FL"
"gambling_lottery_adoptio",1986,"FL"
"gastax",1921,"FL"
"gayhate",1991,"FL"
"gaymarban",1997,"FL"
"gayrights_ban_sodom",1962,"FL"
"gayrights_hatecrime",2001,"FL"
"gdl",1996,"FL"
"gender_disc_laws_post196",1992,"FL"
"genderrights_gender_equal_pa",1969,"FL"
"genderrights_nofault_divorc",1971,"FL"
"genderrights_state_era",1998,"FL"
"goodsam911",2012,"FL"
"governance_reform",2001,"FL"
"grandvist",1984,"FL"
"guncontrl_waitperiod_handgu",1991,"FL"
"guncontrol_opencarr",1987,"FL"
"hatecrime",1989,"FL"
"hatecrimes",1989,"FL"
"hazing",1996,"FL"
"health",1986,"FL"
"helmetlaw_17",2000,"FL"
"higissue",1992,"FL"
"higrenew",1991,"FL"
"hiport",1992,"FL"
"hiprecon",1992,"FL"
"homerul",1915,"FL"
"hostliability",1998,"FL"
"hsexit",1976,"FL"
"humantraffic",2004,"FL"
"hwyagen",1915,"FL"
"idas",2001,"FL"
"ide",1998,"FL"
"identitytheft",1999,"FL"
"idtheft",1999,"FL"
"imcontsub",1985,"FL"
"imitcontsub",1985,"FL"
"immigration_english_languag",1988,"FL"
"indlimit",1992,"FL"
"infanthear",2002,"FL"
"infconsent",1991,"FL"
"ins_stateexch",2011,"FL"
"insprivate",2011,"FL"
"intbar",1949,"FL"
"interstatecompactforadultoffendersupervision",2001,"FL"
"interstatecompactforjuveniles",1957,"FL"
"interstatecompactoneducationalopportunityformilitarychildren",2008,"FL"
"interstatecompactonlicensureofparticipantsinhorseracingwithpari_mutuelwagering",2000,"FL"
"interstatecompacttoconserveoilandgas",1945,"FL"
"interstatecorrectionscompact",1973,"FL"
"interstatefamilysupportact19921996",1996,"FL"
"interstatefamilysupportactamendments2008",2011,"FL"
"interstatelibrarycompact",1972,"FL"
"jucoen",1939,"FL"
"juvct",1911,"FL"
"juvisup",1957,"FL"
"kidhelmet",1997,"FL"
"kinship",2000,"FL"
"labor_age_discriminatio",1977,"FL"
"labor_collective_bargaining_sta",1976,"FL"
"labor_collective_bargaining_tea",1976,"FL"
"labor_minwage_abovefe",2006,"FL"
"labor_prevailing_wage_la",1933,"FL"
"labor_right_to_wor",1944,"FL"
"labor_state_ada_antidiscri",1977,"FL"
"labor_state_retirement_syste",1945,"FL"
"landsalespractices",1967,"FL"
"legpre",1949,"FL"
"legresea",1949,"FL"
"lemon",1983,"FL"
"libext",1925,"FL"
"licenseplate",2000,"FL"
"licenses_accountant",1951,"FL"
"lien",1997,"FL"
"limitedliabilitycompany2006lastamended2013",2013,"FL"
"limitedpartnership1976",1986,"FL"
"limitedpartnershipact2001lastamended2013",2005,"FL"
"livingwill",1984,"FL"
"lott",1986,"FL"
"mailreg",1995,"FL"
"managementofinstitutionalfundsact",1990,"FL"
"medicaid_stateadoptio",1970,"FL"
"meganslaw",1995,"FL"
"mendeapen",2001,"FL"
"merit",1940,"FL"
"meritaid",1997,"FL"
"meritstateadmin",1997,"FL"
"methpre",2005,"FL"
"miglab",1957,"FL"
"minfine",1982,"FL"
"missplan",1972,"FL"
"mlda21",1985,"FL"
"mothersaid",1919,"FL"
"mothpen",1919,"FL"
"motorhelm",1967,"FL"
"motorvoter",1995,"FL"
"msas",1997,"FL"
"multiple_personaccounts",1994,"FL"
"multistatelotteryagreement",2009,"FL"
"nationalcrimepreventionandprivacycompact",1999,"FL"
"nationalguardmutualassistancecompact",1993,"FL"
"nationalguardmutualassistancecounter_drugactivitiescompact",1993,"FL"
"natreso",1991,"FL"
"netmeter_yearadopted",2008,"FL"
"newbornheartscreen",2013,"FL"
"nonresidentviolatorcompact",1977,"FL"
"nrmlsch",1887,"FL"
"nrslic",1913,"FL"
"offwmh",2004,"FL"
"oldagea",1936,"FL"
"opencont",1989,"FL"
"painmanagement",1999,"FL"
"paperterror",1997,"FL"
"parconsent",1988,"FL"
"parksys",1925,"FL"
"parnotific",1999,"FL"
"parolesup",1941,"FL"
"partnershipact1997lastamended2013",1995,"FL"
"pbf",1994,"FL"
"perforfun",1994,"FL"
"pestcomp",1995,"FL"
"pharmlic",1889,"FL"
"physreq",1986,"FL"
"pldvpag",1945,"FL"
"postdna",2001,"FL"
"postvia",1978,"FL"
"pre20wk",2000,"FL"
"preconvictdays",1991,"FL"
"premaritalagreementact",2007,"FL"
"prepaid",1987,"FL"
"prepaytut",1987,"FL"
"primaryenforce_all",2010,"FL"
"principalandincomeact2000",2002,"FL"
"prkagcit",1943,"FL"
"prob",1941,"FL"
"prudentmanagementofinstitutionalfundsact",2011,"FL"
"pubbrefeed",1993,"FL"
"pubcamfun",1986,"FL"
"pubhouen",1937,"FL"
"race_fair_employmen",1992,"FL"
"racialpro",2001,"FL"
"rackact",1977,"FL"
"rapeshield",1974,"FL"
"realest",1925,"FL"
"realpropertyelectronicrecordingact",2007,"FL"
"recipsup",1955,"FL"
"refuseserv",1986,"FL"
"regulation_bicycle_helmet",1997,"FL"
"regulation_boehmke_cogrowma",1985,"FL"
"regulation_boehmke_grandvis",1984,"FL"
"regulation_boehmke_livingwil",1984,"FL"
"regulation_boehmke_shiel",1998,"FL"
"regulation_hate_crime",1989,"FL"
"regulation_homerul",1915,"FL"
"regulation_mandatory_car_insura",1972,"FL"
"regulation_mandatory_seatbelt",1986,"FL"
"regulation_motorcycle_helmet",1967,"FL"
"regulation_pain_suffering_limit",2003,"FL"
"regulation_rent_contro",1977,"FL"
"regulation_rfr",1998,"FL"
"regulation_sedition_law",1953,"FL"
"regulation_utility_jurisdictio",1951,"FL"
"regulations_lemonla",1983,"FL"
"regulations_state_debt_limitati",1885,"FL"
"repsodomy",2003,"FL"
"residentiallandlordandtenantact1972",1973,"FL"
"restaurantbanstate",2004,"FL"
"retailtheft",1978,"FL"
"retstate",1945,"FL"
"revenue",1990,"FL"
"rico",1977,"FL"
"right2work",1944,"FL"
"rightdie",1980,"FL"
"roadshwy",1915,"FL"
