policy_id,adopted_year,state,state_name,long,lat,adoption_case
federallienregistrationact,1996,DE,Delaware,-75.5136,39.1615,1
fiduciaryaccesstodigitalassetsact2014,2014,DE,Delaware,-75.5136,39.1615,1
fish,1881,DE,Delaware,-75.5136,39.1615,1
foia,1977,DE,Delaware,-75.5136,39.1615,1
foreign_countrymoneyjudgmentsrecognitionact,2011,DE,Delaware,-75.5136,39.1615,1
foreignmoneyclaimsact,1997,DE,Delaware,-75.5136,39.1615,1
foreignmoneyjudgmentsrecognitionact,1997,DE,Delaware,-75.5136,39.1615,1
forest,1909,DE,Delaware,-75.5136,39.1615,1
fraudulenttransferact1984,1996,DE,Delaware,-75.5136,39.1615,1
fundslife,1986,DE,Delaware,-75.5136,39.1615,1
fundslifehea,1994,DE,Delaware,-75.5136,39.1615,1
furlough,1976,DE,Delaware,-75.5136,39.1615,1
furprog,1976,DE,Delaware,-75.5136,39.1615,1
gambling_lottery_adoptio,1975,DE,Delaware,-75.5136,39.1615,1
gastax,1923,DE,Delaware,-75.5136,39.1615,1
gay_employment_discrim_genderi,2013,DE,Delaware,-75.5136,39.1615,1
gayhate,1997,DE,Delaware,-75.5136,39.1615,1
gaymarban,1996,DE,Delaware,-75.5136,39.1615,1
gayrights_ban_sodom,1962,DE,Delaware,-75.5136,39.1615,1
gayrights_hatecrime,2001,DE,Delaware,-75.5136,39.1615,1
gdl,1999,DE,Delaware,-75.5136,39.1615,1
gender_disc_laws_post196,1971,DE,Delaware,-75.5136,39.1615,1
genderrights_era_ratificatio,1972,DE,Delaware,-75.5136,39.1615,1
genderrights_nofault_divorc,1968,DE,Delaware,-75.5136,39.1615,1
giexorder,2009,DE,Delaware,-75.5136,39.1615,1
gilaw,2013,DE,Delaware,-75.5136,39.1615,1
goodsam911,2013,DE,Delaware,-75.5136,39.1615,1
grandvist,1977,DE,Delaware,-75.5136,39.1615,1
guncontrl_bc_private_rifl,2013,DE,Delaware,-75.5136,39.1615,1
guncontrol_licenses_dealer,1935,DE,Delaware,-75.5136,39.1615,1
hatecrimes,2001,DE,Delaware,-75.5136,39.1615,1
hazing,1999,DE,Delaware,-75.5136,39.1615,1
health,1987,DE,Delaware,-75.5136,39.1615,1
health_caredecisionsact,1996,DE,Delaware,-75.5136,39.1615,1
helmetlaw_17,1980,DE,Delaware,-75.5136,39.1615,1
higissue,1992,DE,Delaware,-75.5136,39.1615,1
higrenew,1991,DE,Delaware,-75.5136,39.1615,1
hiport,1992,DE,Delaware,-75.5136,39.1615,1
hiprecon,1992,DE,Delaware,-75.5136,39.1615,1
humantraffic,2007,DE,Delaware,-75.5136,39.1615,1
humrel,1962,DE,Delaware,-75.5136,39.1615,1
hwyagen,1917,DE,Delaware,-75.5136,39.1615,1
identitytheft,2000,DE,Delaware,-75.5136,39.1615,1
idtheft,2000,DE,Delaware,-75.5136,39.1615,1
imcontsub,1989,DE,Delaware,-75.5136,39.1615,1
imitcontsub,1989,DE,Delaware,-75.5136,39.1615,1
inctax,1917,DE,Delaware,-75.5136,39.1615,1
indlimit,1992,DE,Delaware,-75.5136,39.1615,1
infanthear,2005,DE,Delaware,-75.5136,39.1615,1
infconsent,1979,DE,Delaware,-75.5136,39.1615,1
insandefref,1982,DE,Delaware,-75.5136,39.1615,1
insanity,1982,DE,Delaware,-75.5136,39.1615,1
inst_tu_vet,2009,DE,Delaware,-75.5136,39.1615,1
interstatecompactforadultoffendersupervision,2003,DE,Delaware,-75.5136,39.1615,1
interstatecompactforjuveniles,1963,DE,Delaware,-75.5136,39.1615,1
interstatecompactonadoptionandmedicalassistance,1985,DE,Delaware,-75.5136,39.1615,1
interstatecompactoneducationalopportunityformilitarychildren,2008,DE,Delaware,-75.5136,39.1615,1
interstatecompactonlicensureofparticipantsinhorseracingwithpari_mutuelwagering,2002,DE,Delaware,-75.5136,39.1615,1
interstatecompactonmentallydisorderedoffenders,1970,DE,Delaware,-75.5136,39.1615,1
interstatecorrectionscompact,1969,DE,Delaware,-75.5136,39.1615,1
interstatedepositionsanddiscoveryact,2010,DE,Delaware,-75.5136,39.1615,1
interstateenforcementofdomesticviolenceprotectionordersact,2002,DE,Delaware,-75.5136,39.1615,1
interstatefamilysupportact19921996,1994,DE,Delaware,-75.5136,39.1615,1
interstatefamilysupportact2001,2005,DE,Delaware,-75.5136,39.1615,1
interstatefamilysupportactamendments2008,2015,DE,Delaware,-75.5136,39.1615,1
juvct,1911,DE,Delaware,-75.5136,39.1615,1
juvisup,1963,DE,Delaware,-75.5136,39.1615,1
kidhelmet,1996,DE,Delaware,-75.5136,39.1615,1
labor_age_discriminatio,1960,DE,Delaware,-75.5136,39.1615,1
labor_collective_bargaining_sta,1966,DE,Delaware,-75.5136,39.1615,1
labor_collective_bargaining_tea,1970,DE,Delaware,-75.5136,39.1615,1
labor_minimumwage_me,1965,DE,Delaware,-75.5136,39.1615,1
labor_minwage_abovefe,1999,DE,Delaware,-75.5136,39.1615,1
labor_prevailing_wage_la,1962,DE,Delaware,-75.5136,39.1615,1
labor_right_to_wor,1947,DE,Delaware,-75.5136,39.1615,1
labor_state_ada_accomodat,1988,DE,Delaware,-75.5136,39.1615,1
labor_state_retirement_syste,1946,DE,Delaware,-75.5136,39.1615,1
legpre,1945,DE,Delaware,-75.5136,39.1615,1
legresea,1945,DE,Delaware,-75.5136,39.1615,1
lemon,1983,DE,Delaware,-75.5136,39.1615,1
libext,1901,DE,Delaware,-75.5136,39.1615,1
licenseplate,2010,DE,Delaware,-75.5136,39.1615,1
licenses_accountant,1913,DE,Delaware,-75.5136,39.1615,1
limitedpartnership1976,1983,DE,Delaware,-75.5136,39.1615,1
limitedpartnershipact1916,1973,DE,Delaware,-75.5136,39.1615,1
livingwill,1982,DE,Delaware,-75.5136,39.1615,1
lott,1975,DE,Delaware,-75.5136,39.1615,1
mailreg,1976,DE,Delaware,-75.5136,39.1615,1
managementofinstitutionalfundsact,1974,DE,Delaware,-75.5136,39.1615,1
manclin,2001,DE,Delaware,-75.5136,39.1615,1
medicaid_stateadoptio,1966,DE,Delaware,-75.5136,39.1615,1
meganslaw,1994,DE,Delaware,-75.5136,39.1615,1
merit,1938,DE,Delaware,-75.5136,39.1615,1
middleatlanticforestfireprotectioncompact,1955,DE,Delaware,-75.5136,39.1615,1
miglab,1957,DE,Delaware,-75.5136,39.1615,1
minwage,1965,DE,Delaware,-75.5136,39.1615,1
mlda21,1984,DE,Delaware,-75.5136,39.1615,1
mntlhlth,1962,DE,Delaware,-75.5136,39.1615,1
modelstateadministrativeprocedureact1981,1968,DE,Delaware,-75.5136,39.1615,1
mothersaid,1917,DE,Delaware,-75.5136,39.1615,1
mothpen,1917,DE,Delaware,-75.5136,39.1615,1
motorhelm,1968,DE,Delaware,-75.5136,39.1615,1
motorvoter,1995,DE,Delaware,-75.5136,39.1615,1
mprisdm,1994,DE,Delaware,-75.5136,39.1615,1
multistatelotteryagreement,1991,DE,Delaware,-75.5136,39.1615,1
natreso,1989,DE,Delaware,-75.5136,39.1615,1
netmeter_yearadopted,1999,DE,Delaware,-75.5136,39.1615,1
notarialacts1982,1984,DE,Delaware,-75.5136,39.1615,1
nrmlsch,1866,DE,Delaware,-75.5136,39.1615,1
nrslic,1909,DE,Delaware,-75.5136,39.1615,1
offwmh,2001,DE,Delaware,-75.5136,39.1615,1
oldagea,1936,DE,Delaware,-75.5136,39.1615,1
parentageact,2003,DE,Delaware,-75.5136,39.1615,1
parksys,1927,DE,Delaware,-75.5136,39.1615,1
parnotific,1995,DE,Delaware,-75.5136,39.1615,1
parolesup,1937,DE,Delaware,-75.5136,39.1615,1
partnershipact1997lastamended2013,1999,DE,Delaware,-75.5136,39.1615,1
pestcomp,1969,DE,Delaware,-75.5136,39.1615,1
pharmlic,1883,DE,Delaware,-75.5136,39.1615,1
physreq,1987,DE,Delaware,-75.5136,39.1615,1
postdna,2000,DE,Delaware,-75.5136,39.1615,1
preconvictdays,1983,DE,Delaware,-75.5136,39.1615,1
premaritalagreementact,1996,DE,Delaware,-75.5136,39.1615,1
preventionofandremediesforhumantrafficking,2014,DE,Delaware,-75.5136,39.1615,1
primaryenforce_all,2003,DE,Delaware,-75.5136,39.1615,1
primseat,2003,DE,Delaware,-75.5136,39.1615,1
principalandincomeact2000,2009,DE,Delaware,-75.5136,39.1615,1
principalandincomeamendments2008,2009,DE,Delaware,-75.5136,39.1615,1
prob,1951,DE,Delaware,-75.5136,39.1615,1
prudentmanagementofinstitutionalfundsact,2007,DE,Delaware,-75.5136,39.1615,1
pubbenefits_yearadopted,1999,DE,Delaware,-75.5136,39.1615,1
pubbrefeed,1997,DE,Delaware,-75.5136,39.1615,1
pubhouen,1934,DE,Delaware,-75.5136,39.1615,1
r_d_tax_credit,2000,DE,Delaware,-75.5136,39.1615,1
race_fair_employmen,1965,DE,Delaware,-75.5136,39.1615,1
rackact,1986,DE,Delaware,-75.5136,39.1615,1
realest,1927,DE,Delaware,-75.5136,39.1615,1
realpropertyelectronicrecordingact,2005,DE,Delaware,-75.5136,39.1615,1
recognitionandenforcementofcanadiandomestic_violenceprotectionorders,2016,DE,Delaware,-75.5136,39.1615,1
refuseserv,1987,DE,Delaware,-75.5136,39.1615,1
regulation_bicycle_helmet,1996,DE,Delaware,-75.5136,39.1615,1
regulation_boehmke_grandvis,1977,DE,Delaware,-75.5136,39.1615,1
regulation_boehmke_livingwil,1982,DE,Delaware,-75.5136,39.1615,1
regulation_boehmke_shiel,1973,DE,Delaware,-75.5136,39.1615,1
regulation_forced_sterlization,1945,DE,Delaware,-75.5136,39.1615,1
regulation_hate_crime,1995,DE,Delaware,-75.5136,39.1615,1
regulation_mandatory_car_insura,1972,DE,Delaware,-75.5136,39.1615,1
regulation_mandatory_seatbelt,1992,DE,Delaware,-75.5136,39.1615,1
regulation_motorcycle_helmet,1968,DE,Delaware,-75.5136,39.1615,1
regulation_sedition_law,1953,DE,Delaware,-75.5136,39.1615,1
regulation_utility_jurisdictio,1949,DE,Delaware,-75.5136,39.1615,1
regulations_lemonla,1983,DE,Delaware,-75.5136,39.1615,1
renewenergy,2005,DE,Delaware,-75.5136,39.1615,1
repsodomy,1973,DE,Delaware,-75.5136,39.1615,1
restaurantbanstate,2003,DE,Delaware,-75.5136,39.1615,1
restruct,1999,DE,Delaware,-75.5136,39.1615,1
retstate,1946,DE,Delaware,-75.5136,39.1615,1
revenue,1989,DE,Delaware,-75.5136,39.1615,1
reviseduniformunclaimedpropertyact,2017,DE,Delaware,-75.5136,39.1615,1
rico,1986,DE,Delaware,-75.5136,39.1615,1
rightdie,1980,DE,Delaware,-75.5136,39.1615,1
roadshwy,1903,DE,Delaware,-75.5136,39.1615,1
rps_yearadopted,2005,DE,Delaware,-75.5136,39.1615,1
rulesofevidence1974,1980,DE,Delaware,-75.5136,39.1615,1
sals,1955,DE,Delaware,-75.5136,39.1615,1
salvia,2006,DE,Delaware,-75.5136,39.1615,1
savingplan,1997,DE,Delaware,-75.5136,39.1615,1
sdce,2006,DE,Delaware,-75.5136,39.1615,1
shield,1953,DE,Delaware,-75.5136,39.1615,1
slains,1915,DE,Delaware,-75.5136,39.1615,1
smokeban,2002,DE,Delaware,-75.5136,39.1615,1
snrpresc,1999,DE,Delaware,-75.5136,39.1615,1
soexorder,2000,DE,Delaware,-75.5136,39.1615,1
soil,1943,DE,Delaware,-75.5136,39.1615,1
solaw,2009,DE,Delaware,-75.5136,39.1615,1
sonofsam,1980,DE,Delaware,-75.5136,39.1615,1
sonsam,1980,DE,Delaware,-75.5136,39.1615,1
southernregionaleducationcompact,1998,DE,Delaware,-75.5136,39.1615,1
stalking,1992,DE,Delaware,-75.5136,39.1615,1
stateptr,1923,DE,Delaware,-75.5136,39.1615,1
statrapage,1988,DE,Delaware,-75.5136,39.1615,1
statrape,1988,DE,Delaware,-75.5136,39.1615,1
stplnb,1943,DE,Delaware,-75.5136,39.1615,1
sundayban,1998,DE,Delaware,-75.5136,39.1615,1
taxcom,1921,DE,Delaware,-75.5136,39.1615,1
teacelm,1934,DE,Delaware,-75.5136,39.1615,1
teacsec,1921,DE,Delaware,-75.5136,39.1615,1
telgrareg,1852,DE,Delaware,-75.5136,39.1615,1
tels,1978,DE,Delaware,-75.5136,39.1615,1
testamentaryadditionstotrustsact,1988,DE,Delaware,-75.5136,39.1615,1
timelim,1995,DE,Delaware,-75.5136,39.1615,1
todsecurityregistrationact,1996,DE,Delaware,-75.5136,39.1615,1
tradesecretsact,1982,DE,Delaware,-75.5136,39.1615,1
transferstominorsact,1996,DE,Delaware,-75.5136,39.1615,1
truthsent,1990,DE,Delaware,-75.5136,39.1615,1
u_record_sys,2008,DE,Delaware,-75.5136,39.1615,1
uccarticle1generalprovisions2001,2004,DE,Delaware,-75.5136,39.1615,1
uccarticle2aleases19871990,1992,DE,Delaware,-75.5136,39.1615,1
uccarticle3negotiableinstruments1990,1995,DE,Delaware,-75.5136,39.1615,1
uccarticle4aamendments2012,2016,DE,Delaware,-75.5136,39.1615,1
uccarticle4afundstransfers1989,1992,DE,Delaware,-75.5136,39.1615,1
uccarticle5lettersofcredit1995,1998,DE,Delaware,-75.5136,39.1615,1
uccarticle6bulksales1989,1996,DE,Delaware,-75.5136,39.1615,1
uccarticle7documentsoftitle2003,2004,DE,Delaware,-75.5136,39.1615,1
uccarticle8investmentsecurities1994,1997,DE,Delaware,-75.5136,39.1615,1
uccarticle9amendments,1982,DE,Delaware,-75.5136,39.1615,1
uccarticle9amendments2010,2013,DE,Delaware,-75.5136,39.1615,1
uccarticle9securedtransactions1998,2000,DE,Delaware,-75.5136,39.1615,1
unincorporatednonprofitassociationact19921996,1997,DE,Delaware,-75.5136,39.1615,1
unionlimits,1992,DE,Delaware,-75.5136,39.1615,1
unswornforeigndeclarationsact2008,2010,DE,Delaware,-75.5136,39.1615,1
urbrenen,1951,DE,Delaware,-75.5136,39.1615,1
viccomp,1974,DE,Delaware,-75.5136,39.1615,1
victimnotif,1996,DE,Delaware,-75.5136,39.1615,1
victimnotification,1996,DE,Delaware,-75.5136,39.1615,1
voterid,1996,DE,Delaware,-75.5136,39.1615,1
w_abortion_parental_notice_1983,1995,DE,Delaware,-75.5136,39.1615,1
w_educ_mom_silentmandator,1971,DE,Delaware,-75.5136,39.1615,1
w_educ_mom_silentpermis,1985,DE,Delaware,-75.5136,39.1615,1
w_environment_endangered_specie,2007,DE,Delaware,-75.5136,39.1615,1
w_gayright_publi_accom_genderi,2013,DE,Delaware,-75.5136,39.1615,1
w_gayrights_employment_discrimi,2009,DE,Delaware,-75.5136,39.1615,1
w_gayrights_public_accomodation,2009,DE,Delaware,-75.5136,39.1615,1
w_guncontrl_bc_dealer_handgu,1990,DE,Delaware,-75.5136,39.1615,1
w_race_disc_public_accommodatio,1963,DE,Delaware,-75.5136,39.1615,1
waiting,1979,DE,Delaware,-75.5136,39.1615,1
welfagy,1919,DE,Delaware,-75.5136,39.1615,1
wildlifeviolatorcompact,2013,DE,Delaware,-75.5136,39.1615,1
willsrecognitionact,1997,DE,Delaware,-75.5136,39.1615,1
witnessint,1982,DE,Delaware,-75.5136,39.1615,1
wk20via,1973,DE,Delaware,-75.5136,39.1615,1
workcom,1918,DE,Delaware,-75.5136,39.1615,1
worksitebanstate,2003,DE,Delaware,-75.5136,39.1615,1
zerotol,1995,DE,Delaware,-75.5136,39.1615,1
zerotoleranceapis,1995,DE,Delaware,-75.5136,39.1615,1
zerotolerancelaw,1996,DE,Delaware,-75.5136,39.1615,1
aborpreroe,1972,FL,Florida,-84.2806,30.4382,1
abortion_consent_1992_201,2006,FL,Florida,-84.2806,30.4382,1
abortion_reform_prero,1972,FL,Florida,-84.2806,30.4382,1
absvot,1998,FL,Florida,-84.2806,30.4382,1
acctlic,1951,FL,Florida,-84.2806,30.4382,1
adawork,1956,FL,Florida,-84.2806,30.4382,1
adc,1938,FL,Florida,-84.2806,30.4382,1
adcom,1925,FL,Florida,-84.2806,30.4382,1
agreementondetainers,1973,FL,Florida,-84.2806,30.4382,1
agreementonqualificationsofeducationalpersonnel,1969,FL,Florida,-84.2806,30.4382,1
aidperm,1955,FL,Florida,-84.2806,30.4382,1
airpol,1957,FL,Florida,-84.2806,30.4382,1
alcbevcon,1941,FL,Florida,-84.2806,30.4382,1
alctreat,1953,FL,Florida,-84.2806,30.4382,1
amber,2000,FL,Florida,-84.2806,30.4382,1
anatomicalgift1968,1970,FL,Florida,-84.2806,30.4382,1
anim_cruel_felonfirs,1989,FL,Florida,-84.2806,30.4382,1
animcruel,1989,FL,Florida,-84.2806,30.4382,1
antibully,2008,FL,Florida,-84.2806,30.4382,1
antistalk,1992,FL,Florida,-84.2806,30.4382,1
anyid2,1977,FL,Florida,-84.2806,30.4382,1
anyphotoid2,1998,FL,Florida,-84.2806,30.4382,1
apology,2001,FL,Florida,-84.2806,30.4382,1
arbitrationact2000,2013,FL,Florida,-84.2806,30.4382,1
archlic,1915,FL,Florida,-84.2806,30.4382,1
arts,1960,FL,Florida,-84.2806,30.4382,1
athleteagentsact,2002,FL,Florida,-84.2806,30.4382,1
atlanticstatesmarinefisheriescompact,1941,FL,Florida,-84.2806,30.4382,1
attendanceofoutofstatewitnesses,1941,FL,Florida,-84.2806,30.4382,1
ausbalsys,1895,FL,Florida,-84.2806,30.4382,1
autism,2008,FL,Florida,-84.2806,30.4382,1
autoreg,1905,FL,Florida,-84.2806,30.4382,1
autosaf,1963,FL,Florida,-84.2806,30.4382,1
banfaninc,1996,FL,Florida,-84.2806,30.4382,1
bangag,1996,FL,Florida,-84.2806,30.4382,1
beaulic,1935,FL,Florida,-84.2806,30.4382,1
bikehelmet,1997,FL,Florida,-84.2806,30.4382,1
bldstds_yearadopted,2007,FL,Florida,-84.2806,30.4382,1
blind,1937,FL,Florida,-84.2806,30.4382,1
boehmke_snrpres,2000,FL,Florida,-84.2806,30.4382,1
boh,1889,FL,Florida,-84.2806,30.4382,1
bootcamp,1994,FL,Florida,-84.2806,30.4382,1
bradycamp,1989,FL,Florida,-84.2806,30.4382,1
breastfeed,1993,FL,Florida,-84.2806,30.4382,1
broadcom,1995,FL,Florida,-84.2806,30.4382,1
budgstd,1921,FL,Florida,-84.2806,30.4382,1
buildingcode,1998,FL,Florida,-84.2806,30.4382,1
candlim,1994,FL,Florida,-84.2806,30.4382,1
cappun,1972,FL,Florida,-84.2806,30.4382,1
ccb,2001,FL,Florida,-84.2806,30.4382,1
ccreceipt,2002,FL,Florida,-84.2806,30.4382,1
cctheft,1967,FL,Florida,-84.2806,30.4382,1
cent,2001,FL,Florida,-84.2806,30.4382,1
chartersch,1996,FL,Florida,-84.2806,30.4382,1
childabductionprevention,2010,FL,Florida,-84.2806,30.4382,1
childabu,1963,FL,Florida,-84.2806,30.4382,1
childabuse,1963,FL,Florida,-84.2806,30.4382,1
childcustodyjurisdictionandenforcementact,1977,FL,Florida,-84.2806,30.4382,1
childlab,1914,FL,Florida,-84.2806,30.4382,1
childpornography,1983,FL,Florida,-84.2806,30.4382,1
childrest,1982,FL,Florida,-84.2806,30.4382,1
childseat,1982,FL,Florida,-84.2806,30.4382,1
chirolic,1919,FL,Florida,-84.2806,30.4382,1
cigtax,1943,FL,Florida,-84.2806,30.4382,1
citzon,1923,FL,Florida,-84.2806,30.4382,1
cogrowman,1985,FL,Florida,-84.2806,30.4382,1
collaborativelawact,2016,FL,Florida,-84.2806,30.4382,1
collegesavings,2002,FL,Florida,-84.2806,30.4382,1
comage,1955,FL,Florida,-84.2806,30.4382,1
commercialcasino,2006,FL,Florida,-84.2806,30.4382,1
compactforeducation,1967,FL,Florida,-84.2806,30.4382,1
compactonadoptionandmedicalassistance,2002,FL,Florida,-84.2806,30.4382,1
compactonmentalhealth,1971,FL,Florida,-84.2806,30.4382,1
compactonplacementofchildren,1974,FL,Florida,-84.2806,30.4382,1
compcrime,1978,FL,Florida,-84.2806,30.4382,1
compsch,1915,FL,Florida,-84.2806,30.4382,1
comsrv12,1982,FL,Florida,-84.2806,30.4382,1
conacchwy,1943,FL,Florida,-84.2806,30.4382,1
concealedcarry,1987,FL,Florida,-84.2806,30.4382,1
consgsoil,1945,FL,Florida,-84.2806,30.4382,1
const_protect,1989,FL,Florida,-84.2806,30.4382,1
corporateeff_yearadopted,2006,FL,Florida,-84.2806,30.4382,1
corporlimits,1992,FL,Florida,-84.2806,30.4382,1
correct,1991,FL,Florida,-84.2806,30.4382,1
cpban,1983,FL,Florida,-84.2806,30.4382,1
credfreez,2006,FL,Florida,-84.2806,30.4382,1
crimeviccomp,1977,FL,Florida,-84.2806,30.4382,1
damagereduce,1986,FL,Florida,-84.2806,30.4382,1
damremov,1987,FL,Florida,-84.2806,30.4382,1
deathpen,1972,FL,Florida,-84.2806,30.4382,1
debtlim,1885,FL,Florida,-84.2806,30.4382,1
deceptivetradepracticesact1964,1968,FL,Florida,-84.2806,30.4382,1
declaratoryjudgmentsact,1943,FL,Florida,-84.2806,30.4382,1
denlic,1887,FL,Florida,-84.2806,30.4382,1
dev_s3,2009,FL,Florida,-84.2806,30.4382,1
dev_s4,2000,FL,Florida,-84.2806,30.4382,1
dev_s7,2008,FL,Florida,-84.2806,30.4382,1
dirdem,1972,FL,Florida,-84.2806,30.4382,1
dirprim,1901,FL,Florida,-84.2806,30.4382,1
disclaimerofpropertyinterestsact,2005,FL,Florida,-84.2806,30.4382,1
dispositionofcommunitypropertyrightsatdeathact1971,1992,FL,Florida,-84.2806,30.4382,1
dnafelon,2001,FL,Florida,-84.2806,30.4382,1
dnaforexon,2001,FL,Florida,-84.2806,30.4382,1
driverlicensecompact,1967,FL,Florida,-84.2806,30.4382,1
drugs_boehmke_statrapag,1996,FL,Florida,-84.2806,30.4382,1
drugs_smoking_ban_restaurant,2003,FL,Florida,-84.2806,30.4382,1
drugs_smoking_ban_workplace,2003,FL,Florida,-84.2806,30.4382,1
drugtest,1990,FL,Florida,-84.2806,30.4382,1
dual_enroll,1979,FL,Florida,-84.2806,30.4382,1
dui,1993,FL,Florida,-84.2806,30.4382,1
dui08,1994,FL,Florida,-84.2806,30.4382,1
dwireform,1993,FL,Florida,-84.2806,30.4382,1
econdev,1986,FL,Florida,-84.2806,30.4382,1
education_teacher_cert_elementa,1951,FL,Florida,-84.2806,30.4382,1
education_teacher_cert_h,1951,FL,Florida,-84.2806,30.4382,1
edutv,1957,FL,Florida,-84.2806,30.4382,1
electronictransactionsact,2000,FL,Florida,-84.2806,30.4382,1
emergencymanagementassistancecompact,1996,FL,Florida,-84.2806,30.4382,1
eminentscholar,2006,FL,Florida,-84.2806,30.4382,1
enforcementofforeignjudgmentsact,1984,FL,Florida,-84.2806,30.4382,1
englic,1917,FL,Florida,-84.2806,30.4382,1
engonly,1988,FL,Florida,-84.2806,30.4382,1
enterzone,1981,FL,Florida,-84.2806,30.4382,1
environ,1987,FL,Florida,-84.2806,30.4382,1
environment_air_pollution_contr,1957,FL,Florida,-84.2806,30.4382,1
environment_ca_car_emissions_st,2007,FL,Florida,-84.2806,30.4382,1
expsta,1888,FL,Florida,-84.2806,30.4382,1
facsimilesignaturesofpublicofficials,1963,FL,Florida,-84.2806,30.4382,1
fairtrade,1937,FL,Florida,-84.2806,30.4382,1
famcap,1995,FL,Florida,-84.2806,30.4382,1
famlim,1992,FL,Florida,-84.2806,30.4382,1
federallienregistrationact,1992,FL,Florida,-84.2806,30.4382,1
fetaldispos,1990,FL,Florida,-84.2806,30.4382,1
fetalhomic,2005,FL,Florida,-84.2806,30.4382,1
fiduciaryaccesstodigitalassetsactrevised2015,2016,FL,Florida,-84.2806,30.4382,1
filmtaxcredit,2004,FL,Florida,-84.2806,30.4382,1
foia,1995,FL,Florida,-84.2806,30.4382,1
foreignmoneyjudgmentsrecognitionact,1994,FL,Florida,-84.2806,30.4382,1
forest,1927,FL,Florida,-84.2806,30.4382,1
fraudulenttransferact1984,1987,FL,Florida,-84.2806,30.4382,1
frontpass_seatbelt,1986,FL,Florida,-84.2806,30.4382,1
fundslife,1986,FL,Florida,-84.2806,30.4382,1
fundslifehea,1994,FL,Florida,-84.2806,30.4382,1
furlough,1969,FL,Florida,-84.2806,30.4382,1
gambling_casino,2006,FL,Florida,-84.2806,30.4382,1
gambling_lottery_adoptio,1986,FL,Florida,-84.2806,30.4382,1
gastax,1921,FL,Florida,-84.2806,30.4382,1
gayhate,1991,FL,Florida,-84.2806,30.4382,1
gaymarban,1997,FL,Florida,-84.2806,30.4382,1
gayrights_ban_sodom,1962,FL,Florida,-84.2806,30.4382,1
gayrights_hatecrime,2001,FL,Florida,-84.2806,30.4382,1
gdl,1996,FL,Florida,-84.2806,30.4382,1
gender_disc_laws_post196,1992,FL,Florida,-84.2806,30.4382,1
genderrights_gender_equal_pa,1969,FL,Florida,-84.2806,30.4382,1
genderrights_nofault_divorc,1971,FL,Florida,-84.2806,30.4382,1
genderrights_state_era,1998,FL,Florida,-84.2806,30.4382,1
goodsam911,2012,FL,Florida,-84.2806,30.4382,1
governance_reform,2001,FL,Florida,-84.2806,30.4382,1
grandvist,1984,FL,Florida,-84.2806,30.4382,1
guncontrl_waitperiod_handgu,1991,FL,Florida,-84.2806,30.4382,1
guncontrol_opencarr,1987,FL,Florida,-84.2806,30.4382,1
hatecrime,1989,FL,Florida,-84.2806,30.4382,1
hatecrimes,1989,FL,Florida,-84.2806,30.4382,1
hazing,1996,FL,Florida,-84.2806,30.4382,1
health,1986,FL,Florida,-84.2806,30.4382,1
helmetlaw_17,2000,FL,Florida,-84.2806,30.4382,1
higissue,1992,FL,Florida,-84.2806,30.4382,1
higrenew,1991,FL,Florida,-84.2806,30.4382,1
hiport,1992,FL,Florida,-84.2806,30.4382,1
hiprecon,1992,FL,Florida,-84.2806,30.4382,1
homerul,1915,FL,Florida,-84.2806,30.4382,1
hostliability,1998,FL,Florida,-84.2806,30.4382,1
hsexit,1976,FL,Florida,-84.2806,30.4382,1
humantraffic,2004,FL,Florida,-84.2806,30.4382,1
hwyagen,1915,FL,Florida,-84.2806,30.4382,1
idas,2001,FL,Florida,-84.2806,30.4382,1
ide,1998,FL,Florida,-84.2806,30.4382,1
identitytheft,1999,FL,Florida,-84.2806,30.4382,1
idtheft,1999,FL,Florida,-84.2806,30.4382,1
imcontsub,1985,FL,Florida,-84.2806,30.4382,1
imitcontsub,1985,FL,Florida,-84.2806,30.4382,1
immigration_english_languag,1988,FL,Florida,-84.2806,30.4382,1
indlimit,1992,FL,Florida,-84.2806,30.4382,1
infanthear,2002,FL,Florida,-84.2806,30.4382,1
infconsent,1991,FL,Florida,-84.2806,30.4382,1
ins_stateexch,2011,FL,Florida,-84.2806,30.4382,1
insprivate,2011,FL,Florida,-84.2806,30.4382,1
intbar,1949,FL,Florida,-84.2806,30.4382,1
interstatecompactforadultoffendersupervision,2001,FL,Florida,-84.2806,30.4382,1
interstatecompactforjuveniles,1957,FL,Florida,-84.2806,30.4382,1
interstatecompactoneducationalopportunityformilitarychildren,2008,FL,Florida,-84.2806,30.4382,1
interstatecompactonlicensureofparticipantsinhorseracingwithpari_mutuelwagering,2000,FL,Florida,-84.2806,30.4382,1
interstatecompacttoconserveoilandgas,1945,FL,Florida,-84.2806,30.4382,1
interstatecorrectionscompact,1973,FL,Florida,-84.2806,30.4382,1
interstatefamilysupportact19921996,1996,FL,Florida,-84.2806,30.4382,1
interstatefamilysupportactamendments2008,2011,FL,Florida,-84.2806,30.4382,1
interstatelibrarycompact,1972,FL,Florida,-84.2806,30.4382,1
jucoen,1939,FL,Florida,-84.2806,30.4382,1
juvct,1911,FL,Florida,-84.2806,30.4382,1
juvisup,1957,FL,Florida,-84.2806,30.4382,1
kidhelmet,1997,FL,Florida,-84.2806,30.4382,1
kinship,2000,FL,Florida,-84.2806,30.4382,1
